movie_id,movie_name,year,decade,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt4500922,Maze Runner: The Death Cure,2018,2010s,PG-13,143,Action,6.2,"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",Wes Ball,/name/nm1226871/,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster","/name/nm3729721/,/name/nm3859624/,/name/nm2546012/,/name/nm1032473/",145221,58032443
tt0167190,Hellboy,2004,2000s,PG-13,122,Action,6.8,"A demon raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",Guillermo del Toro,/name/nm0868219/,"Ron Perlman, Doug Jones, Selma Blair, John Hurt","/name/nm0000579/,/name/nm0427964/,/name/nm0004757/,/name/nm0000457/",334281,59623958
tt0430105,Four Brothers,2005,2000s,R,109,Action,6.8,"When their adoptive mother is gunned down in a store robbery, four brothers decide to investigate the murder and find the killers themselves, but not all is what it seems.",John Singleton,/name/nm0005436/,"Mark Wahlberg, Tyrese Gibson, André 3000, Garrett Hedlund","/name/nm0000242/,/name/nm0879085/,/name/nm0071275/,/name/nm1330560/",149702,74494381
tt1815862,After Earth,2013,2010s,PG-13,100,Action,4.8,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.",M. Night Shyamalan,/name/nm0796117/,"Jaden Smith, David Denman, Will Smith, Sophie Okonedo","/name/nm1535523/,/name/nm0219292/,/name/nm0000226/,/name/nm0645683/",203379,60522097
tt0453467,Deja Vu,2006,2000s,PG-13,126,Action,7.1,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",Tony Scott,/name/nm0001716/,"Denzel Washington, Paula Patton, Jim Caviezel, Val Kilmer","/name/nm0000243/,/name/nm1745736/,/name/nm0001029/,/name/nm0000174/",314988,64038616
tt1560220,Zombieland: Double Tap,2019,2010s,R,99,Action,6.7,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",Ruben Fleischer,/name/nm0281508/,"Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin","/name/nm0000437/,/name/nm0251986/,/name/nm1297015/,/name/nm1113550/",184181,73123082
tt1386703,Total Recall,2012,2010s,PG-13,118,Action,6.2,"A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run.",Len Wiseman,/name/nm0936482/,"Colin Farrell, Bokeem Woodbine, Bryan Cranston, Kate Beckinsale","/name/nm0268199/,/name/nm0940158/,/name/nm0186505/,/name/nm0000295/",257476,58877969
tt1731141,Ender's Game,2013,2010s,PG-13,114,Action,6.6,"Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, an insectoid alien race who had previously tried to invade Earth and had inflicted heavy losses on humankind.",Gavin Hood,/name/nm0004303/,"Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin","/name/nm0000148/,/name/nm2633535/,/name/nm2794962/,/name/nm1113550/",243930,61737191
tt0215750,Enemy at the Gates,2001,2000s,R,131,Action,7.5,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,Jean-Jacques Annaud,/name/nm0000269/,"Jude Law, Ed Harris, Joseph Fiennes, Rachel Weisz","/name/nm0000179/,/name/nm0000438/,/name/nm0001212/,/name/nm0001838/",266228,51401758
tt2094766,Assassin's Creed,2016,2010s,PG-13,115,Action,5.6,"Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.",Justin Kurzel,/name/nm0997291/,"Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson","/name/nm1055413/,/name/nm0182839/,/name/nm0000460/,/name/nm0322407/",201436,54647948
tt0107362,Last Action Hero,1993,1990s,PG-13,130,Action,6.4,"With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character.",John McTiernan,/name/nm0001532/,"Arnold Schwarzenegger, F. Murray Abraham, Art Carney, Charles Dance","/name/nm0000216/,/name/nm0000719/,/name/nm0138770/,/name/nm0001097/",154957,50016394
tt3410834,Allegiant,2016,2010s,PG-13,120,Action,5.7,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",Robert Schwentke,/name/nm0777881/,"Shailene Woodley, Theo James, Jeff Daniels, Naomi Watts","/name/nm0940362/,/name/nm3772243/,/name/nm0001099/,/name/nm0915208/",125325,66184051
tt0349683,King Arthur,2004,2000s,PG-13,126,Action,6.3,A demystified take on the tale of King Arthur and the Knights of the Round Table.,Antoine Fuqua,/name/nm0298807/,"Clive Owen, Stephen Dillane, Keira Knightley, Ioan Gruffudd","/name/nm0654110/,/name/nm0226820/,/name/nm0461136/,/name/nm0344435/",170370,51882244
tt0120873,U.S. Marshals,1998,1990s,PG-13,131,Action,6.5,"U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder.",Stuart Baird,/name/nm0000829/,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr., Joe Pantoliano","/name/nm0000169/,/name/nm0000648/,/name/nm0000375/,/name/nm0001592/",108086,57167405
tt0108333,The Three Musketeers,1993,1990s,PG,105,Action,6.4,"France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.",Stephen Herek,/name/nm0378893/,"Charlie Sheen, Kiefer Sutherland, Chris O'Donnell, Oliver Platt","/name/nm0000221/,/name/nm0000662/,/name/nm0000563/,/name/nm0001624/",56319,53898845
tt0120744,The Man in the Iron Mask,1998,1990s,PG-13,132,Action,6.5,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,Randall Wallace,/name/nm0908824/,"Leonardo DiCaprio, Jeremy Irons, John Malkovich, Gérard Depardieu","/name/nm0000138/,/name/nm0000460/,/name/nm0000518/,/name/nm0000367/",170667,56968902
tt0082136,The Cannonball Run,1981,1980s,PG,95,Action,6.2,"A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.",Hal Needham,/name/nm0624102/,"Burt Reynolds, Roger Moore, Farrah Fawcett, Dom DeLuise","/name/nm0000608/,/name/nm0000549/,/name/nm0000396/,/name/nm0001123/",37460,72179579
tt1596350,This Means War,2012,2010s,PG-13,103,Action,6.3,C.I.A. operatives wage an epic battle on each other when they discover they are dating the same woman.,McG,/name/nm0629334/,"Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger","/name/nm0000702/,/name/nm1517976/,/name/nm0362766/,/name/nm0001709/",188979,54760791
tt0086034,Octopussy,1983,1980s,PG,131,Action,6.5,"A fake Fabergé egg, and a fellow Agent's death, lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.",John Glen,/name/nm0322515/,"Roger Moore, Maud Adams, Louis Jourdan, Kristina Wayborn","/name/nm0000549/,/name/nm0000726/,/name/nm0431139/,/name/nm0915468/",108010,67900000
tt0318649,Sahara,2005,2000s,PG-13,124,Action,6,"Master explorer Dirk Pitt goes on the adventure of a lifetime of seeking out a lost Civil War battleship known as the ""Ship of Death"" in the deserts of West Africa while helping a WHO doctor being hounded by a ruthless dictator.",Breck Eisner,/name/nm0252135/,"Matthew McConaughey, Penélope Cruz, Steve Zahn, Mark Aspinall","/name/nm0000190/,/name/nm0004851/,/name/nm0001872/,/name/nm0039678/",99621,68671925
tt1528100,Exodus: Gods and Kings,2014,2010s,PG-13,150,Action,6,"The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",Ridley Scott,/name/nm0000631/,"Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver","/name/nm0000288/,/name/nm0249291/,/name/nm0001426/,/name/nm0000244/",170931,65014513
tt1351685,Jack the Giant Slayer,2013,2010s,PG-13,114,Action,6.2,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",Bryan Singer,/name/nm0001741/,"Nicholas Hoult, Stanley Tucci, Ewan McGregor, Bill Nighy","/name/nm0396558/,/name/nm0001804/,/name/nm0000191/,/name/nm0631490/",141339,65187603
tt0102266,The Last Boy Scout,1991,1990s,R,105,Action,7,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",Tony Scott,/name/nm0001716/,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham","/name/nm0000246/,/name/nm0001834/,/name/nm0001210/,/name/nm0932244/",105716,59509925
tt1205537,Jack Ryan: Shadow Recruit,2014,2010s,PG-13,105,Action,6.2,"Jack Ryan, as a young covert C.I.A. analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",Kenneth Branagh,/name/nm0000110/,"Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh","/name/nm1517976/,/name/nm0000126/,/name/nm0461136/,/name/nm0000110/",134034,50577412
tt0102059,Hot Shots!,1991,1990s,PG-13,84,Action,6.7,A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.,Jim Abrahams,/name/nm0000720/,"Charlie Sheen, Cary Elwes, Valeria Golino, Lloyd Bridges","/name/nm0000221/,/name/nm0000144/,/name/nm0000420/,/name/nm0000978/",110773,69467617
tt0113855,Mortal Kombat,1995,1990s,PG-13,101,Action,5.8,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.,Paul W.S. Anderson,/name/nm0027271/,"Christopher Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa","/name/nm0000483/,/name/nm0795225/,/name/nm0000798/,/name/nm0846480/",119821,70454098
tt4052882,The Shallows,2016,2010s,PG-13,86,Action,6.3,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Jaume Collet-Serra,/name/nm1429471/,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas","/name/nm0515116/,/name/nm1049982/,/name/nm8395137/,/name/nm8238078/",135874,55124043
tt1234721,RoboCop,2014,2010s,PG-13,117,Action,6.1,"In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.",José Padilha,/name/nm0655683/,"Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish","/name/nm1172478/,/name/nm0000198/,/name/nm0000474/,/name/nm0180411/",231451,58607007
tt1428538,Hansel & Gretel: Witch Hunters,2013,2010s,R,88,Action,6.1,Brother/sister duo Hansel and Gretel are professional witch-hunters who help innocent villagers. One day they stumble upon a case that could hold the key to their past.,Tommy Wirkola,/name/nm2482088/,"Jeremy Renner, Gemma Arterton, Peter Stormare, Famke Janssen","/name/nm0719637/,/name/nm2605345/,/name/nm0001780/,/name/nm0000463/",209366,55703475
tt0190865,Vertical Limit,2000,2000s,PG-13,124,Action,5.9,"A climber must rescue his sister on top of K2, one of the world's biggest mountains.",Martin Campbell,/name/nm0132709/,"Scott Glenn, Chris O'Donnell, Bill Paxton, Robin Tunney","/name/nm0001277/,/name/nm0000563/,/name/nm0000200/,/name/nm0000677/",62798,69243859
tt0164052,Hollow Man,2000,2000s,R,112,Action,5.8,"A brilliant scientist's discovery renders him invisible, but transforms him into an omnipotent, dangerous megalomaniac.",Paul Verhoeven,/name/nm0000682/,"Kevin Bacon, Elisabeth Shue, Josh Brolin, Kim Dickens","/name/nm0000102/,/name/nm0000223/,/name/nm0000982/,/name/nm0225332/",133313,73209340
tt0118615,Anaconda,1997,1990s,PG-13,89,Action,4.8,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",Luis Llosa,/name/nm0515891/,"Jon Voight, Jennifer Lopez, Eric Stoltz, Ice Cube","/name/nm0000685/,/name/nm0000182/,/name/nm0000655/,/name/nm0001084/",106603,65885767
tt0250687,Rat Race,2001,2000s,PG-13,112,Action,6.4,"A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.",Jerry Zucker,/name/nm0958387/,"Breckin Meyer, Amy Smart, Whoopi Goldberg, Vince Vieluf","/name/nm0005227/,/name/nm0005442/,/name/nm0000155/,/name/nm0896735/",118421,56618055
tt0118928,Dante's Peak,1997,1990s,PG-13,108,Action,6,"A volcanologist arrives at a countryside town recently named the second-most desirable place to live in America, and discovers that the long-dormant volcano, Dante's Peak, may wake up at any moment.",Roger Donaldson,/name/nm0002044/,"Pierce Brosnan, Linda Hamilton, Jamie Renée Smith, Jeremy Foley","/name/nm0000112/,/name/nm0000157/,/name/nm0808603/,/name/nm0284158/",93022,67127760
tt0316356,Open Range,2003,2000s,R,139,Action,7.4,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,Kevin Costner,/name/nm0000126/,"Kevin Costner, Robert Duvall, Diego Luna, Abraham Benrubi","/name/nm0000126/,/name/nm0000380/,/name/nm0526019/,/name/nm0072344/",74662,58331254
tt0082398,For Your Eyes Only,1981,1980s,PG,127,Action,6.7,"James Bond is assigned to find a missing British vessel, equipped with a weapons encryption device and prevent it from falling into enemy hands.",John Glen,/name/nm0322515/,"Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson","/name/nm0000549/,/name/nm0000962/,/name/nm0867694/,/name/nm0000468/",103441,62300000
tt0086006,Never Say Never Again,1983,1980s,PG,134,Action,6.1,"A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.",Irvin Kershner,/name/nm0449984/,"Sean Connery, Kim Basinger, Klaus Maria Brandauer, Max von Sydow","/name/nm0000125/,/name/nm0000107/,/name/nm0001970/,/name/nm0001884/",69446,55500000
tt1111422,The Taking of Pelham 123,2009,2000s,R,106,Action,6.4,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",Tony Scott,/name/nm0001716/,"Denzel Washington, John Travolta, Luis Guzmán, Victor Gojcaj","/name/nm0000243/,/name/nm0000237/,/name/nm0350079/,/name/nm2963873/",200184,65452312
tt1424381,Predators,2010,2010s,R,107,Action,6.4,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,Nimród Antal,/name/nm0030735/,"Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga","/name/nm0004778/,/name/nm0000401/,/name/nm0333410/,/name/nm0103797/",234768,52000688
tt1401152,Unknown,2011,2010s,PG-13,113,Action,6.8,"When a man awakens from a coma only to discover that someone has taken on his identity, he teams up with a young woman to prove who he is.",Jaume Collet-Serra,/name/nm1429471/,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn","/name/nm0000553/,/name/nm1208167/,/name/nm0005064/,/name/nm0001644/",263780,63686397
tt0359013,Blade: Trinity,2004,2000s,R,113,Action,5.8,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.",David S. Goyer,/name/nm0275286/,"Wesley Snipes, Kris Kristofferson, Parker Posey, Ryan Reynolds","/name/nm0000648/,/name/nm0001434/,/name/nm0000205/,/name/nm0005351/",180756,52411906
