movie_id,movie_name,year,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt0122459,Return to Me,2000,PG,115,Data/Imdb/Romance,6.9,A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,Bonnie Hunt,/name/nm0001372/,"David Duchovny, Minnie Driver, Carroll O'Connor, Robert Loggia","/name/nm0000141/,/name/nm0000378/,/name/nm0005279/,/name/nm0005162/",21676,32662299
tt0015841,The Freshman,1925,Not Rated,77,Data/Imdb/Family,7.5,A nerdy college student will do anything to become popular on campus.,"Fred C. Newmeyer, Sam Taylor",/name/nm0628345/,"Harold Lloyd, Jobyna Ralston, Brooks Benedict, James H. Anderson","/name/nm0853130/,/name/nm0516001/,/name/nm0707814/,/name/nm0070757/,/name/nm0026849/",5715,1392
tt3827684,The Hollow,2016,Not Rated,128,Data/Imdb/Crime,4.8,"When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant ...                See full summary »",Miles Doleac,/name/nm3969329/,"Jeff Fahey, William Sadler, William Forsythe, James Callis","/name/nm0001194/,/name/nm0006669/,/name/nm0001235/,/name/nm0130536/",3302,408695
tt1840309,Divergent,2014,PG-13,139,Data/Imdb/Action,6.6,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",Neil Burger,/name/nm1139726/,"Shailene Woodley, Theo James, Kate Winslet, Jai Courtney","/name/nm0940362/,/name/nm3772243/,/name/nm0000701/,/name/nm2541974/",466121,150947895
tt0080377,Any Which Way You Can,1980,PG,116,Data/Imdb/Action,6.1,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",Buddy Van Horn,/name/nm0887174/,"Clint Eastwood, Sondra Locke, Geoffrey Lewis, William Smith","/name/nm0000142/,/name/nm0516800/,/name/nm0507212/,/name/nm0810342/",19961,70687344
tt0081376,The Private Eyes,1980,PG,91,Data/Imdb/Mystery,6.5,Scotland Yard sends a goofy pair to check on foul play at a mansion outside 1920s London.,Lang Elliott,/name/nm0254527/,"Tim Conway, Don Knotts, Trisha Noble, Bernard Fox","/name/nm0176792/,/name/nm0461455/,/name/nm0633682/,/name/nm0288882/",3214,18014000
tt0093493,Mannequin,1987,PG,90,Data/Imdb/Fantasy,5.9,"A young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. Finding the mannequin in a store window, he gets a job there and his creation comes to life.",Michael Gottlieb,/name/nm0331998/,"Andrew McCarthy, Kim Cattrall, Estelle Getty, James Spader","/name/nm0000530/,/name/nm0000326/,/name/nm0001268/,/name/nm0000652/",32866,42721196
tt0120257,Swept from the Sea,1997,PG-13,115,Data/Imdb/Mystery,6.7,"The story of Russian emigrant Yanko Goorall and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and hungry after a shipwreck, everyone is afraid of him, except for Amy.",Beeban Kidron,/name/nm0452319/,"Rachel Weisz, Vincent Perez, Ian McKellen, Kathy Bates","/name/nm0001838/,/name/nm0001641/,/name/nm0005212/,/name/nm0000870/",3501,283081
tt0338751,The Aviator,2004,PG-13,170,Data/Imdb/Biography,7.5,A biopic depicting the early years of legendary director and aviator Howard Hughes' career from the late 1920s to the mid 1940s.,Martin Scorsese,/name/nm0000217/,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly","/name/nm0000138/,/name/nm0000949/,/name/nm0000295/,/name/nm0000604/",367749,102608827
tt0082334,The Entity,1982,R,125,Data/Imdb/Horror,6.7,A woman is tormented and sexually molested by an invisible demon.,Sidney J. Furie,/name/nm0002089/,"Barbara Hershey, Ron Silver, David Labiosa, George Coe","/name/nm0001347/,/name/nm0798779/,/name/nm0479530/,/name/nm0168642/",17141,13277558
tt0114287,Rob Roy,1995,R,139,Data/Imdb/Adventure,6.9,"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",Michael Caton-Jones,/name/nm0001994/,"Liam Neeson, Jessica Lange, John Hurt, Tim Roth","/name/nm0000553/,/name/nm0001448/,/name/nm0000457/,/name/nm0000619/",43775,31600000
tt1826590,About Last Night,2014,R,100,Data/Imdb/Romance,6,Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,Steve Pink,/name/nm0684336/,"Kevin Hart, Michael Ealy, Regina Hall, Joy Bryant","/name/nm0366389/,/name/nm1013003/,/name/nm0356021/,/name/nm0117146/",24455,48637684
tt0244094,Never Again,2001,R,98,Data/Imdb/Romance,6.2,Two people who have pledged never to fall in love again then discover each other in a gay bar.,Eric Schaeffer,/name/nm0769703/,"Jeffrey Tambor, Jill Clayburgh, Caroline Aaron, Bill Duke","/name/nm0001787/,/name/nm0001049/,/name/nm0000715/,/name/nm0004886/",947,295468
tt1974420,Rules Don't Apply,2016,PG-13,127,Data/Imdb/Romance,5.7,"The unconventional love story of an aspiring actress, her ambitious driver, and their eccentric boss, the legendary billionaire Howard Hughes.",Warren Beatty,/name/nm0000886/,"Lily Collins, Haley Bennett, Taissa Farmiga, Steve Tom","/name/nm2934314/,/name/nm2247245/,/name/nm3920288/,/name/nm0003493/",11203,3647836
tt0067570,The Tales of Beatrix Potter,1971,G,90,Data/Imdb/Family,6.8,Beatrix Potter's most beloved characters spring to life in this live-action classic.,Reginald Mills,/name/nm0590160/,"Frederick Ashton, Alexander Grant, Julie Wood, Keith Martin","/name/nm0039205/,/name/nm0335241/,/name/nm0939814/,/name/nm3706672/",607,35000
tt5956100,Tiger Lives,2017,Not Rated,161,Data/Imdb/Action,5.9,"When a group of Indian and Pakistani nurses are held hostage in Iraq by a terrorist organization, a secret agent is drawn out of hiding to rescue them.","Ali Abbas Zafar, Musa Muhammed Olayinka",/name/nm1804614/,"Salman Khan, Katrina Kaif, Anupriya Goenka, Kumud Mishra","/name/nm14212909/,/name/nm0006795/,/name/nm1229940/,/name/nm5947725/,/name/nm1122912/",30325,5560921
tt0884726,Legends of Oz: Dorothy's Return,2013,PG,88,Data/Imdb/Adventure,5,"Shortly after a tornado rips through her Kansas home, Dorothy returns to Oz to save her friends from a villainous jester.","Will Finn, Daniel St. Pierre",/name/nm0278181/,"Lea Michele, Kelsey Grammer, Dan Aykroyd, Jim Belushi","/name/nm0820800/,/name/nm0584951/,/name/nm0001288/,/name/nm0000101/,/name/nm0000902/",6106,8462027
tt0089218,The Goonies,1985,PG,114,Data/Imdb/Adventure,7.7,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,Richard Donner,/name/nm0001149/,"Sean Astin, Josh Brolin, Jeff Cohen, Corey Feldman","/name/nm0000276/,/name/nm0000982/,/name/nm0169480/,/name/nm0000397/",279416,61503218
tt0064328,The File of the Golden Goose,1969,PG-13,105,Data/Imdb/Action,5.4,U.S. Agent Novak and Scotland Yard Officer Thompson go undercover to infiltrate a counterfeit organization.,Sam Wanamaker,/name/nm0910737/,"Yul Brynner, Charles Gray, Edward Woodward, John Barrie","/name/nm0000989/,/name/nm0336509/,/name/nm0940919/,/name/nm0057383/",532,138450
tt0466342,Date Movie,2006,PG-13,83,Data/Imdb/Romance,2.8,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.","Aaron Seltzer, Jason Friedberg",/name/nm0783536/,"Alyson Hannigan, Adam Campbell, Fred Willard, Jennifer Coolidge","/name/nm0294997/,/name/nm0004989/,/name/nm0968405/,/name/nm0929609/,/name/nm0177639/",60247,48548426
tt0070157,The Harrad Experiment,1973,R,97,Data/Imdb/Romance,4.6,"At Harrad College, where controversial coed living situations are established, the students are forced to confront their sexuality in ways that society previously shunned. Part of the ...                See full summary »",Ted Post,/name/nm0692872/,"Don Johnson, James Whitmore, Tippi Hedren, Laurie Walters","/name/nm0000467/,/name/nm0926235/,/name/nm0001335/,/name/nm0910288/",820,177930
tt0063661,Sweet November,1968,Approved,114,Data/Imdb/Romance,6.8,"A woman lures emotionally crippled men into affairs, then helps them repair their lives.",Robert Ellis Miller,/name/nm0589228/,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning","/name/nm0006800/,/name/nm0627969/,/name/nm0000942/,/name/nm0213392/",1133,2180000
tt5451690,American Satan,2017,R,111,Data/Imdb/Fantasy,5.6,"A young rock band, half of its members from England and half from the U.S., drops out of college and moves to the Sunset Strip to chase their dreams.",Ash Avildsen,/name/nm5079253/,"Andy Biersack, Booboo Stewart, Ben Bruce, John Bradley","/name/nm5041989/,/name/nm1559927/,/name/nm5078440/,/name/nm4263213/",4147,226233
tt1245492,This Is the End,2013,R,107,Data/Imdb/Fantasy,6.6,"Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves.","Evan Goldberg, Seth Rogen",/name/nm1698571/,"James Franco, Jonah Hill, Seth Rogen, Jay Baruchel","/name/nm0736622/,/name/nm0290556/,/name/nm1706767/,/name/nm0736622/,/name/nm0059431/",417817,101470202
tt1711484,The Conquest,2011,Not Rated,105,Data/Imdb/Biography,6.3,A look at French president Nicolas Sarkozy's rise to power.,Xavier Durringer,/name/nm0244378/,"Denis Podalydès, Florence Pernel, Bernard Le Coq, Michèle Moretti","/name/nm0687914/,/name/nm0674340/,/name/nm0494204/,/name/nm0604331/",1665,68479
tt0017028,Kid Boots,1926,Passed,77,Data/Imdb/Romance,6.9,"A salesman is helped out of a jam with an angry customer by a wealthy playboy. In return, he agrees to help the playboy get a divorce from his wife, only to find himself falling for the ...                See full summary »",Frank Tuttle,/name/nm0878338/,"Eddie Cantor, Clara Bow, Billie Dove, Lawrence Gray","/name/nm0134662/,/name/nm0001966/,/name/nm0235521/,/name/nm0336770/",196,338322
tt0034891,In Which We Serve,1942,Not Rated,115,Data/Imdb/War,7.2,"This ""story of a ship"", the British destroyer H.M.S. Torrin, is told in flashbacks by survivors as they cling to a life raft.","Noël Coward, David Lean",/name/nm0002021/,"Noël Coward, John Mills, Bernard Miles, Celia Johnson","/name/nm0000180/,/name/nm0002021/,/name/nm0590055/,/name/nm0587061/,/name/nm0424743/",6056,450000
tt0113280,Heavy,1995,R,105,Data/Imdb/Romance,6.8,"The life of an overweight, unhappy cook is changed after a kind, beautiful college drop-out comes to work as a waitress at his and his mother's road-side restaurant.",James Mangold,/name/nm0003506/,"Pruitt Taylor Vince, Liv Tyler, Shelley Winters, Debbie Harry","/name/nm0898546/,/name/nm0000239/,/name/nm0001859/,/name/nm0001323/",5382,986128
tt0082220,Cutter's Way,1981,R,109,Data/Imdb/Crime,6.8,"Richard spots a man dumping a body, and decides to expose the man he thinks is the culprit with his friend Alex Cutter.",Ivan Passer,/name/nm0664852/,"Jeff Bridges, John Heard, Lisa Eichhorn, Ann Dusenberry","/name/nm0000313/,/name/nm0001334/,/name/nm0002059/,/name/nm0244619/",6947,1729274
tt1564367,Just Go with It,2011,PG-13,117,Data/Imdb/Romance,6.4,"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",Dennis Dugan,/name/nm0240797/,"Adam Sandler, Jennifer Aniston, Brooklyn Decker, Nicole Kidman","/name/nm0001191/,/name/nm0000098/,/name/nm2395937/,/name/nm0000173/",249994,103028109
tt0064041,The Arrangement,1969,R,125,Data/Imdb/Romance,6.4,An adman attempts to rebuild his shattered life after suffering a nervous breakdown.,Elia Kazan,/name/nm0001415/,"Kirk Douglas, Faye Dunaway, Deborah Kerr, Richard Boone","/name/nm0000018/,/name/nm0001159/,/name/nm0000039/,/name/nm0095524/",3162,8720000
tt6548966,Fairy Tail: Dragon Cry,2017,TV-14,85,Data/Imdb/Action,6.8,"In the new film, based on the Hiro Mashima's manga, Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction.",Tatsuma Minamikawa,/name/nm5895463/,"Makoto Furukawa, Wataru Hatano, Aya Hirano, Yui Horie","/name/nm4646711/,/name/nm1906130/,/name/nm1435774/,/name/nm0394679/",2255,169203
tt0217869,Unbreakable,2000,PG-13,106,Data/Imdb/Mystery,7.3,A man learns something extraordinary about himself after a devastating accident.,M. Night Shyamalan,/name/nm0796117/,"Bruce Willis, Samuel L. Jackson, Robin Wright, Spencer Treat Clark","/name/nm0000246/,/name/nm0000168/,/name/nm0000705/,/name/nm0004829/",422978,95011339
tt0094033,Steel Dawn,1987,R,100,Data/Imdb/Action,5.1,"In a post-apocalyptic world, a warrior wandering through the desert comes upon a group of settlers who are being menaced by the leader of a murderous gang who's after the water they control.",Lance Hool,/name/nm0393678/,"Patrick Swayze, Lisa Niemi, Anthony Zerbe, Christopher Neame","/name/nm0000664/,/name/nm0001568/,/name/nm0001875/,/name/nm0623762/",5252,562187
tt0494652,"Welcome Home, Roscoe Jenkins",2008,PG-13,114,Data/Imdb/Romance,5.5,"Dr. RJ Stevens is a talk show host who visits his family in the deep south. While there he reunites with his brother Otis, his sister Betty, his cousin/rival Clyde and his childhood love interest Lucinda Allen.",Malcolm D. Lee,/name/nm0002700/,"Martin Lawrence, Louis C.K., James Earl Jones, Margaret Avery","/name/nm0001454/,/name/nm0127373/,/name/nm0000469/,/name/nm0001923/",15158,42436517
tt1029231,Krrish 3,2013,Not Rated,152,Data/Imdb/Action,5.3,"Krrish and his scientist father must save the world and their own family from an evil man named Kaal and his gang of mutants, led by the ruthless Kaya.",Rakesh Roshan,/name/nm0004363/,"Hrithik Roshan, Vivek Oberoi, Priyanka Chopra Jonas, Kangana Ranaut","/name/nm0004335/,/name/nm1059103/,/name/nm1231899/,/name/nm2144007/",23828,2191343
tt5816682,Victoria & Abdul,2017,PG-13,111,Data/Imdb/Biography,6.8,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,Stephen Frears,/name/nm0001241/,"Judi Dench, Ali Fazal, Tim Pigott-Smith, Eddie Izzard","/name/nm0001132/,/name/nm3170495/,/name/nm0683116/,/name/nm0412850/",36735,22245070
tt0406375,Zathura: A Space Adventure,2005,PG,101,Data/Imdb/Action,6.2,Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.,Jon Favreau,/name/nm0269463/,"Josh Hutcherson, Jonah Bobo, Dax Shepard, Tim Robbins","/name/nm1242688/,/name/nm1501050/,/name/nm1009277/,/name/nm0000209/",107575,29258869
tt0462590,Step Up,2006,PG-13,104,Data/Imdb/Crime,6.5,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",Anne Fletcher,/name/nm0281945/,"Channing Tatum, Jenna Dewan, Damaine Radcliff, De'Shawn Washington","/name/nm1475594/,/name/nm1564087/,/name/nm1690482/,/name/nm2026113/",121124,65328121
tt0390553,The Three Stooges Follies,1974,G,106,Data/Imdb/Family,5.1,"Released to theaters in 1974, this collection of vintage Columbia short subjects included: ""Yes, We Have No Bonanza"" with The Three Stooges; ""Violent Is the Word for Curly"" with The Three ...                See full summary »","Spencer Gordon Bennet, Del Lord",/name/nm0071560/,"Barbara Jo Allen, Dorothy Appleby, Phil Arnold, Lynton Brent","/name/nm0520419/,/name/nm0020289/,/name/nm0032356/,/name/nm0036603/,/name/nm0107589/",19,39704
tt0910936,Pineapple Express,2008,R,111,Data/Imdb/Action,6.9,A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,David Gordon Green,/name/nm0337773/,"Seth Rogen, James Franco, Gary Cole, Danny McBride","/name/nm0736622/,/name/nm0290556/,/name/nm0170550/,/name/nm1144419/",344377,87341380
tt0377992,The Gospel of John,2003,PG-13,180,Data/Imdb/Biography,7.7,"The story of Jesus' life as told by the apostle John, narrated by Christopher Plummer.",Philip Saville,/name/nm0767697/,"Henry Ian Cusick, Daniel Kash, Christopher Plummer, Stuart Bunce","/name/nm0193738/,/name/nm0440511/,/name/nm0001626/,/name/nm0120338/",3920,4068087
